ItemName	ItemURL	PriceData	Rating	RatingCount
Adeept New Ultimate Starter Learning Kit for Raspberry Pi 3 2 Model B/B+ Python ADXL345 GPIO Cable DC Motor	/Adeept-Ultimate-Starter-Learning-Raspberry/dp/B01FLSF4PQ/ref=sr_1_4927?dchild=1&qid=1612856246&s=pc&sr=1-4927	$39.99 $69.99	4.6 out of 5 stars	147
Portable External Hard Drive - Ultra Slim Portable Hard Drive External 1TB 2TB Hard Drive Compatible with Mac, Laptop, PC (Blue,2TB)	/Portable-External-Hard-Drive-Compatible/dp/B08HH1VST9/ref=sr_1_4928?dchild=1&qid=1612856246&s=pc&sr=1-4928	$63.99		
Lian Li PC-O11AIR SECC/Tempered Glass ATX Mid Tower Gaming Computer Case Black	/Lian-Li-PC-O11AIR-Tempered-Computer/dp/B07F2NPQPK/ref=sr_1_4929?dchild=1&qid=1612856246&s=pc&sr=1-4929	$170.99	4.8 out of 5 stars	82
LANDZO Raspberry Pi 4 Power and Case Kit （Pi 4 Board not Included）	/LANDZO-Raspberry-Power-Board-Included%EF%BC%89/dp/B081SKW2T4/ref=sr_1_4930?dchild=1&qid=1612856246&s=pc&sr=1-4930	$8.99	3.5 out of 5 stars	34
GeeekPi Raspberry Pi 4 Case with Raspberry Pi ICE Tower Fan RBG Cooling Fan, Raspberry Pi 4 Case with Fan Raspberry Pi Heatsink Raspberry Pi Fan Raspberry Pi Case for Raspberry Pi 4 Model B	/GeeekPi-Raspberry-Tower-Cooling-Heatsink/dp/B081HBS1SH/ref=sr_1_4931?dchild=1&qid=1612856246&s=pc&sr=1-4931	$25.99	4.5 out of 5 stars	136
New Backlit Laptop Keyboard Replacement for HP ZBOOK 15 G1 G2 17 G1 G2 US Keyboard with Point PK130TK1A00 733688-001 MP-12P23USJ698W PK130TK2A00	/Keyboard-PK130TK1A00-733688-001-MP-12P23USJ698W-PK130TK2A00/dp/B088M1YQW7/ref=sr_1_4932?dchild=1&qid=1612856246&s=pc&sr=1-4932	$61.99	3.5 out of 5 stars	5
G.Skill TridentZ RGB Series 16GB (2 x 8GB) 288-Pin SDRAM DDR4 3200 (PC4 25600) F4-3200C14D-16GTZR	/G-SKILL-TridentZ-288-Pin-SDRAM-F4-3200C14D-16GTZR/dp/B06XFH6R73/ref=sr_1_4933?dchild=1&qid=1612856246&s=pc&sr=1-4933	$162.33 $176.95	4.8 out of 5 stars	111
Graphic Card Fans GPU Cooler PCI Slot Fan Triple 92mm 90mm 9025 Fans for Video Card Fans VGA Cooler	/Graphic-Card-Cooler-Triple-Video/dp/B07YV2WPLB/ref=sr_1_4934?dchild=1&qid=1612856246&s=pc&sr=1-4934	$19.99	4.2 out of 5 stars	68
Intel EXPI9301CTBLK 10/ 100/ 1000Mbps PCI-Express Network Adapter 1 x RJ45	/Intel-EXPI9301CTBLK-1000Mbps-PCI-Express-Network/dp/B00830H91M/ref=sr_1_4937?dchild=1&qid=1612856246&s=pc&sr=1-4937	$33.49	4.7 out of 5 stars	91
"Seagate IronWolf Pro ST12000NE0008 12 TB Hard Drive - 512E Format - SATA 600-3.5"" Drive - Internal - 7200RPM - 256 MB Buffer - Hot Pluggable (Renewed)"	/Seagate-IronWolf-ST12000NE0008-Hard-Drive/dp/B08L9Q3Z4F/ref=sr_1_4938?dchild=1&qid=1612856246&s=pc&sr=1-4938	$298.35	3.5 out of 5 stars	2
EKWB EK-D-RGB 6-Way Splitter Cable	/EKWB-EK-D-RGB-6-Way-Splitter-Cable/dp/B08178Q8FW/ref=sr_1_4939?dchild=1&qid=1612856246&s=pc&sr=1-4939	$18.99	4.4 out of 5 stars	98
ELUTENG 120mm Fan 12V with Power Adapter, Premium Ventilation Fan with 3 Speed Control Cooling for Receiver, Router, Laptop, DVR, Playstation, Computer - Upgraded Version	/ELUTENG-Ventilation-Compatible-Receiver-Playstation/dp/B07Y7V774L/ref=sr_1_4940?dchild=1&qid=1612856246&s=pc&sr=1-4940	$15.99	4.6 out of 5 stars	69
OWC 4.0GB Kit (2X 2GB) PC2-5300 DDR2 667MHz SO-DIMM 200 Pin Memory Upgrade Kit	/OWC-PC2-5300-667MHz-SO-DIMM-Upgrade/dp/B00IEKWA92/ref=sr_1_4941?dchild=1&qid=1612856246&s=pc&sr=1-4941	$19.99	4.6 out of 5 stars	201
Raidmax NEON Gaming Computer Case See-Through Front and Side Panel with x3 RGB Front Fans Pre-Installed	/Raidmax-Gaming-Computer-See-Through-Pre-Installed/dp/B07RDY7WBR/ref=sr_1_4942?dchild=1&qid=1612856246&s=pc&sr=1-4942	$59.89	3.6 out of 5 stars	141
Phanteks PH-ES314ETG_GS EVOLV mATX Tempered Glass Edition Aluminum Exterior RGB LED Illumination Micro Tower Case Silver Galaxy Silver	/Phanteks-PH-ES314ETG_GS-Tempered-Aluminum-Illumination/dp/B071CN21T4/ref=sr_1_4943?dchild=1&qid=1612856246&s=pc&sr=1-4943		4.7 out of 5 stars	221
Silicone Rubber Feet Set 98mm(L) x 7mm(W) x 2mm(H) 5pcs Self Adhesive [RB212]	/Silicone-Rubber-Feet-Adhesive-RB212/dp/B018Q4XSP0/ref=sr_1_4944?dchild=1&qid=1612856246&s=pc&sr=1-4944	$5.99	4.3 out of 5 stars	145
Seagate 4TB Enterprise Capacity HDD 7200RPM SATA 6Gbps 128 MB Cache Internal Bare Drive (ST4000NM0033) (Renewed)	/Seagate-Enterprise-Capacity-Cache-Internal-ST4000NM0033/dp/B07JKVTM6F/ref=sr_1_4945?dchild=1&qid=1612856246&s=pc&sr=1-4945	$59.99 $74.99	4.0 out of 5 stars	48
Aideepen 5pcs TEC1-12706 12V Heatsink Thermoelectric Cooler Cooling Peltier Plate Module 40x40MM	/Aideepen-TEC1-12706-Heatsink-Thermoelectric-Cooling/dp/B078T7J3SF/ref=sr_1_4946?dchild=1&qid=1612856246&s=pc&sr=1-4946	$16.99	4.3 out of 5 stars	152
PowerColor Gaming Station Graphic Cards Thunderbolt EGPU Box	/PowerColor-Station-Graphic-Thunderbolt-EGPU/dp/B0792NJ8QV/ref=sr_1_4947?dchild=1&qid=1612856246&s=pc&sr=1-4947		3.6 out of 5 stars	34
Keywishbot for Arduino Nano V3.0, ATmega328P Moudle Nano Board CH340 with USB Cable Compatible with Arduino Nano V3.0 (5pcs Nano Board & 1pcs Cable)	/Keywish-Arduino-ATmega328P-Moudle-Compatible/dp/B07D12TWNZ/ref=sr_1_4948?dchild=1&qid=1612856246&s=pc&sr=1-4948	$18.99	4.4 out of 5 stars	142
HP Enterprise 1.8TB 12gb/s SAS 10K SFF 2.5-inch SC 512e Digitally Signed, 872481-B21	/1-8Tb-SAS-512E-872481-B21-HP/dp/B06XHHQWYR/ref=sr_1_4947?dchild=1&qid=1612856250&s=pc&sr=1-4947	$246.90 $262.90		
Patriot Signature Premium DDR4 32GB (2x16GB) 2666MHz (PC4-21300) UDIMM kit with Heatshield PSP432G2666KH1	/Patriot-Signature-PC4-21300-Heatshield-PSP432G2666KH1/dp/B07Q286BGH/ref=sr_1_4948?dchild=1&qid=1612856250&s=pc&sr=1-4948	$139.99	4.5 out of 5 stars	89
Lenink AA Battery Power Supply Adapter,Replace 6 AA Battery	/Lenink-Battery-Supply-Adapter-Replace/dp/B083BN928N/ref=sr_1_4949?dchild=1&qid=1612856250&s=pc&sr=1-4949	$15.99	4.3 out of 5 stars	50
Hynix 4GB PC4-19200 DDR4-2400MHz non-ECC Unbuffered CL17 260-Pin SoDimm Memory Module Mfr P/N HMA851S6AFR6N-UH	/Hynix-PC4-19200-DDR4-2400MHz-Unbuffered-HMA851S6AFR6N-UH/dp/B071DVVJNL/ref=sr_1_4950?dchild=1&qid=1612856250&s=pc&sr=1-4950	$16.99	4.5 out of 5 stars	56
60mm 12V PC Case Fan - PANOMOUNTS CF6025 High Airflow 60mm 25mm 12V 2Pin Vent Cooling Fan Low Noise 5500RPM 2-Pack	/60mm-12V-Case-Fan-PANOMOUNTS/dp/B07K2Y9XSH/ref=sr_1_4951?dchild=1&qid=1612856250&s=pc&sr=1-4951	$12.99	4.3 out of 5 stars	91
CORSAIR AXi Series, AX1500i, 1500 Watt, 80+ Titanium Certified, Fully Modular - Digital Power Supply	/CORSAIR-AX1500i-Titanium-Certified-Modular/dp/B00MFJ4OBA/ref=sr_1_4952?dchild=1&qid=1612856250&s=pc&sr=1-4952	$540.00	4.1 out of 5 stars	678
USB3.0 HDMI Video Capture Card, 4-Channel 1080P@60fps HDMI Game Caputre for Multi-Channel Live Streaming with Loop Out for Xbox One/ PS4/ Wii U/Nintendo Switch	/Capture-4-Channel-Multi-Channel-Streaming-Nintendo/dp/B08C7BN5LY/ref=sr_1_4953?dchild=1&qid=1612856250&s=pc&sr=1-4953		4.4 out of 5 stars	10
XFX AMD Radeon VII 16GB HBM2, 1750 MHz Boost, 1801 MHz Peak, 3xDP 1xHDMI Pci-E 3.0	/XFX-Radeon-16GB-Boost-1xHDMI/dp/B07NFGDZWQ/ref=sr_1_4954?dchild=1&qid=1612856250&s=pc&sr=1-4954		4.2 out of 5 stars	371
JBtek Jet Black Case for Raspberry Pi 3 Model B & Raspberry Pi 2 Model B - Access to All Ports	/JBtek-Black-Case-Raspberry-Model/dp/B00ONOKPHC/ref=sr_1_4955?dchild=1&qid=1612856250&s=pc&sr=1-4955	$5.99	4.7 out of 5 stars	404
Intel Corp X540T2 Converged Network Adapt T2	/Intel-Converged-Network-Adapter-X540T2/dp/B0077CS9UM/ref=sr_1_4956?dchild=1&qid=1612856250&s=pc&sr=1-4956	$222.01 $250.00	4.1 out of 5 stars	76
NESDR SMArTee v2 Bundle - Premium RTL-SDR w/Integrated Bias Tee, Aluminum Enclosure, 0.5PPM TCXO, SMA Input, Antenna Base & 3 Antennas. RTL2832U & R820T2-Based Software Defined Radio (SDR)	/NooElec-NESDR-SMArTee-Bundle-R820T2-Based/dp/B079C4S2BT/ref=sr_1_4957?dchild=1&qid=1612856250&s=pc&sr=1-4957	$39.95	4.4 out of 5 stars	350
OSGEAR Internal 9.5mm slim SATA 8x DVDRW CD DVD RW Rom Burner Writer Laptop PC Optical Drive Device Tray Loading	/Internal-DVD-RW-Loading-Optical/dp/B0759T68KM/ref=sr_1_4958?dchild=1&qid=1612856250&s=pc&sr=1-4958	$23.59	4.0 out of 5 stars	317
"TKDMR 2Pack Replacement LCD Display Adhesive Strips Tape - with Opening Wheel Handle Tools Kit for iMac A1418 21.5"" 076-1437 076-1416, 076-1422 2012 2013 2014 2015 Series (21.5"", 2 Package)"	/TKDMR-2Package-Replacement-Adhesive-Sticker/dp/B083TK9B3Z/ref=sr_1_4961?dchild=1&qid=1612856250&s=pc&sr=1-4961	$9.89	4.5 out of 5 stars	34
ARCTIC Freezer 34 - Tower CPU Cooler for Intel and AMD, Pressure-Optimised 120 mm PWM Fan with PST, Direct Touch Technology - Black	/ARCTIC-ACFRE00052A-Freezer-Pressure-Optimised-Technology/dp/B07L9T4YC2/ref=sr_1_4962?dchild=1&qid=1612856250&s=pc&sr=1-4962	$33.99	4.6 out of 5 stars	413
DFROBOT Gravity: 1602 LCD Keypad Shield For Arduino	/DFROBOT-Gravity-Keypad-Shield-Arduino/dp/B006D903KE/ref=sr_1_4963?dchild=1&qid=1612856250&s=pc&sr=1-4963	$15.16 $18.54	4.7 out of 5 stars	60
"AC Infinity AIRFRAME T7-N White, High-Airflow Cooling Fan System 16"", Intake Airflow, for AV Equipment Rooms, Closets, and Enclosures"	/AC-Infinity-High-Airflow-Equipment-Enclosures/dp/B07891TQMJ/ref=sr_1_4964?dchild=1&qid=1612856250&s=pc&sr=1-4964	$119.00	4.5 out of 5 stars	46
LTGEM Case for Samsung T5/T3/T1 Portable 250GB 500GB 1TB 2TB SSD USB 3.1 External Solid State Drives	/LTGEM-Samsung-Portable-External-Drives/dp/B0793D23H1/ref=sr_1_4965?dchild=1&qid=1612856250&s=pc&sr=1-4965	$7.99	4.7 out of 5 stars	661
E-SDS Dual Monitor Displayport KVM Switch 2 Port with Audio and Microphone, USB 2.0 Hub, 4k DP KVM Switch, Black	/SDS-Monitor-Displayport-Switch-Microphone/dp/B08F59ZXDB/ref=sr_1_4966?dchild=1&qid=1612856250&s=pc&sr=1-4966		3.8 out of 5 stars	8
Western Digital RE4 WD1003FBYX 1TB 7200RPM 64MB Cache SATA 3.0Gb/s 3.5in (Enterprise Grade) Internal Hard Drive - [Renewed] w/ 1 Year Warranty	/Western-Digital-WD1003FBYX-Enterprise-Internal/dp/B01M2WJGJ4/ref=sr_1_4967?dchild=1&qid=1612856250&s=pc&sr=1-4967	$35.00 $49.99	4.5 out of 5 stars	14
Atlas Brace Fourth Level Manufacturing, Graphics Card Brace Support. Video Card Holder, GPU Brace, for Custom Desktop Pc Gaming. Acrylic GPU Stand case mod. Bitcoin, Mining	/Graphics-Support-Holder-Gaming-Bitcoin/dp/B01DQK7DDW/ref=sr_1_4968?dchild=1&qid=1612856250&s=pc&sr=1-4968	$13.99 $23.00	3.9 out of 5 stars	519
BDYING External USB C CD DVD Drive,Portable USB 3.0 and Type-C Smart Touch Button Slot-in CD DVD Burner Player Writer for Desktop Laptop/Mac/MacBook Pro/Air/Windows XP/7/8/10 Mac OS (Silver)	/BDYING-External-Portable-Desktop-MacBook/dp/B082XSZNR7/ref=sr_1_4969?dchild=1&qid=1612856250&s=pc&sr=1-4969	$38.66	4.1 out of 5 stars	29
Portable External Hard Drive - Ultra Slim Portable Hard Drive External 1TB 2TB Hard Drive Compatible with Mac, Laptop, PC (Silver,2TB)	/Portable-External-Hard-Drive-Compatible/dp/B08HJ5H73V/ref=sr_1_4970?dchild=1&qid=1612856250&s=pc&sr=1-4970		5.0 out of 5 stars	1
Antlion Audio USB Stereo Sound Card Adapter for Microphones and Headphones Compatible with PCs, PS4, and USB-Ready Devices Type-A USB to 3.5mm Audio and Mic Jacks	/Antlion-Audio-GDL-0424-Microphones-Headphones/dp/B07FVQXXT9/ref=sr_1_4971?dchild=1&qid=1612856250&s=pc&sr=1-4971	$14.95	4.0 out of 5 stars	63
Raidmax 300W XT Series Power Supply	/Raidmax-300W-XT-Power-Supply/dp/B0714K8QLJ/ref=sr_1_4972?dchild=1&qid=1612856250&s=pc&sr=1-4972	$29.99	4.3 out of 5 stars	70
Thermaltake TOUGHRAM RGB 32GB (2x16GB) DDR4 3600MHz C18 1.35V DIMM Desktop Gaming Memory, White, R022D416GX2-3600C18A	/Thermaltake-TOUGHRAM-3600MHz-Desktop-R022D416GX2-3600C18A/dp/B08GW9Q3WB/ref=sr_1_4971?dchild=1&qid=1612856253&s=pc&sr=1-4971		4.5 out of 5 stars	5
Acclamator SSD 240GB 2.5 Inch Internal SSD SATA3 6Gb/s Solid State Drive for Desktop Laptop PC (240GB)	/Acclamator-240GB-Internal-Desktop-Laptop/dp/B07VWDL29M/ref=sr_1_4972?dchild=1&qid=1612856253&s=pc&sr=1-4972	$28.99	4.5 out of 5 stars	96
AUTENS Replacement Keyboard for Dell Inspiron 5368 5378 5370 5379 5568 5578 5579 7368 7370 7373 7375 7378 7460 7466 7467 7560 7569 7570 7572 7573 7579 Laptop No Frame (Backlight)	/AUTENS-Replacement-Keyboard-Inspiron-Backlight/dp/B07ZZC5VRQ/ref=sr_1_4973?dchild=1&qid=1612856253&s=pc&sr=1-4973	$25.99	4.1 out of 5 stars	27
Hima USB 3.1 Front Panel hub, Optical Drive 5.25-inch Panel Computer Expansion Board with Key-A,7 Ports Support Type-C, USB 3.0, USB 2.0, Microphone Input and Audio Output Port for Computer case	/Hima-5-25-inch-Computer-Expansion-Microphone/dp/B07SQ17YD7/ref=sr_1_4974?dchild=1&qid=1612856253&s=pc&sr=1-4974	$30.99	4.2 out of 5 stars	82
OSOYOO WiFi Internet of Things Learning Kit for Arduino | Include ESP8266 WiFi Shiled | Smart IOT Mechanical DIY Coding for Kids Teens Adults Programming Learning How to Code	/OSOYOO-Internet-Learning-Mechanical-Programming/dp/B08P2LQPQ8/ref=sr_1_4975?dchild=1&qid=1612856253&s=pc&sr=1-4975		4.8 out of 5 stars	5
Glyph Studio External Hard Drive (2TB)	/Glyph-Studio-S2000-External-7200RPM/dp/B00KQQOWVQ/ref=sr_1_4976?dchild=1&qid=1612856253&s=pc&sr=1-4976	$199.95 $219.95	4.6 out of 5 stars	162
ASIAHORSE RTX 3.0 Series 12pin to Dual 8port Extension Cable PCIe Molex Micro-Fit 3.0 Connector for NVIDIA Ampere GEFORCE RTX 3070 3080 (300MM-White&Black)	/ASIAHORSE-Extension-Micro-Fit-Connector-300MM-White/dp/B08LNFHDV5/ref=sr_1_4977?dchild=1&qid=1612856253&s=pc&sr=1-4977	$19.99	4.5 out of 5 stars	28
OLOy DDR4 RAM 64GB (4x16GB) 3000 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM (MD4U163016BJQA)	/OLOy-4x16GB-288-Pin-Desktop-MD4U163016BJQA/dp/B0886CZFXP/ref=sr_1_4978?dchild=1&qid=1612856253&s=pc&sr=1-4978	$282.99 $324.99	3.9 out of 5 stars	23
Raspberry Pi 2 Model B Desktop (Quad Core CPU 900 MHz, 1 GB RAM, Linux)	/Raspberry-Pi-Model-Desktop-Linux/dp/B00T2U7R7I/ref=sr_1_4979?dchild=1&qid=1612856253&s=pc&sr=1-4979	$41.20	4.7 out of 5 stars	4,201
Corsair Vengeance LPX 16GB (2 X 8GB) DDR4 4000 (PC4-32000) C18 1.35V AMD Optimized Memory - Black	/Corsair-Vengeance-PC4-32000-Optimized-Memory/dp/B07WVSNXB6/ref=sr_1_4980?dchild=1&qid=1612856253&s=pc&sr=1-4980	$149.99	4.6 out of 5 stars	6
waveshare 7inch HDMI LCD (H) (with case) for Raspberry Pi 1024x600 IPS Display Capacitive Touch Screen Monitor with Toughened Glass Cover Case for Raspberry Pi 4/3/2/1 B B+ A+/Jetson Nano/Windows 10	/7inch-HDMI-LCD-Raspberry-Capacitive/dp/B07P8PZCSB/ref=sr_1_4981?dchild=1&qid=1612856253&s=pc&sr=1-4981	$71.09	4.0 out of 5 stars	25
SunFounder Raspberry Pi Starter Kit with Detailed Tutorials Compatible with Raspberry Pi 4B 3 B+ 400, Support Python C, Learn Electronics and Programming for Raspberry Pi Beginners	/SunFounder-Raspberry-Compatible-Electronics-Programming/dp/B07WV2HYC6/ref=sr_1_4982?dchild=1&qid=1612856253&s=pc&sr=1-4982	$46.99	4.6 out of 5 stars	514
Kuman 7 inch Raspberry Pi Touch Screen Case Holder	/Kuman-Raspberry-Screen-Case-Holder/dp/B07K4YFBH9/ref=sr_1_4985?dchild=1&qid=1612856253&s=pc&sr=1-4985	$11.99	3.8 out of 5 stars	152
Ableconn M2MN-150E M.2 Converter Board for Key E M.2 Module - Install M2 E Key Module to M Key Socket on Motherboard	/Ableconn-M2MN-150E-Converter-Board-Module/dp/B079NB8J3B/ref=sr_1_4986?dchild=1&qid=1612856253&s=pc&sr=1-4986	$22.99	4.1 out of 5 stars	31
upHere 120mm Case Fan Long Life Hydraulic Bearing PWM with 5V ARGB Motherboard Sync 16.8 Million Colors Addressable LEDs,5 Pack,NK1207-5	/upHere-Hydraulic-Motherboard-Addressable-NK1207-5/dp/B08H89LXRM/ref=sr_1_4987?dchild=1&qid=1612856253&s=pc&sr=1-4987		3.9 out of 5 stars	5
ACEIRMC 2pcs ESP32-CAM WiFi Bluetooth Camera Module Development Board ESP32 with Camera Module OV2640 2MP for Arduino (2pcs)	/ACEIRMC-ESP32-CAM-Bluetooth-Development-Arduino/dp/B08GWN98RM/ref=sr_1_4988?dchild=1&qid=1612856253&s=pc&sr=1-4988	$16.99	4.2 out of 5 stars	13
Eowpower 300Pcs Laptop Notebook Computer Screws Replacement Kit for HP IBM Dell Sony Acer Asus Lenovo Toshiba Gateway Samsung	/Eowpower-Notebook-Computer-Replacement-Toshiba/dp/B06XK456SN/ref=sr_1_4989?dchild=1&qid=1612856253&s=pc&sr=1-4989	$7.99	4.6 out of 5 stars	369
SunFounder 37 Modules Sensor Kit V2.0 for Rpi 4B, 3 B+, 2B, A+, Zero, Raspberry Pi Board Included	/SunFounder-Raspberry-Modules-Sensor-Included/dp/B07896TMD9/ref=sr_1_4990?dchild=1&qid=1612856253&s=pc&sr=1-4990	$139.99	4.4 out of 5 stars	196
DELL ST3600057SS-DELL 600GB 15K 6G LFF SAS Hard Drive	/DELL-ST3600057SS-DELL-600GB-HARD-DRIVE/dp/B014VU5HPM/ref=sr_1_4991?dchild=1&qid=1612856253&s=pc&sr=1-4991	$165.00		
Apricorn 2TB Aegis Padlock USB 3.0 SSD 256-Bit Encrypted Portable Drive (A25-3PL256-S2000)	/Apricorn-Padlock-256-Bit-Encrypted-A25-3PL256-S2000/dp/B01M67EDE6/ref=sr_1_4992?dchild=1&qid=1612856253&s=pc&sr=1-4992	$653.45	4.1 out of 5 stars	15
CORSAIR Vengeance RGB PRO 64GB (2x32GB) DDR4 3000 (PC4-24000) C16 Desktop Memory – Black	/CORSAIR-Vengeance-2x32GB-PC4-24000-Desktop/dp/B083W279CH/ref=sr_1_4993?dchild=1&qid=1612856253&s=pc&sr=1-4993	$381.18	5.0 out of 5 stars	2
Antec Katana RGB Memory, 16GB (2x8GB) DDR4 3200 (PC4-25600) C16 Desktop	/Antec-Katana-Memory-PC4-25600-Desktop/dp/B085ZXV4XF/ref=sr_1_4994?dchild=1&qid=1612856253&s=pc&sr=1-4994	$109.99	4.4 out of 5 stars	16
External CD DVD Drive USB 3.0, Dainty Portable CD DVD +/-RW Drive Slim DVD/CD ROM Rewriter Burner Writer, High Speed Data Transfer for Laptop/MacBook/Desktop/MacOS/Windows10/8/7/XP (White Silver)	/External-Transfer-Optical-Desktop-Windows10/dp/B0896VPNQ8/ref=sr_1_4995?dchild=1&qid=1612856253&s=pc&sr=1-4995	$16.38 $17.99	4.2 out of 5 stars	45
CABLETIME Video Capture Card, HDMI Capture Card to USB Full HD 1080P 30fps, Game Video Capture Device for Live Streaming, DSLR, Action Cam for High Definition Acquisition, Gaming, Live Broadcasting	/CABLETIME-Streaming-Definition-Acquisition-Broadcasting/dp/B08G4T1NDJ/ref=sr_1_4996?dchild=1&qid=1612856253&s=pc&sr=1-4996	$17.99	4.2 out of 5 stars	50
Makeronics 7 in 1 Blue RAB Holder for Raspberry Pi | Arduino | Solderless Breadboard, Base Plate with Rubber Feet for Raspberry Pi 4 Model B|3B+/B|2B+/B|Zero |Zero W and Arduino Mega 2560 | Uno R3	/Makeronics-Raspberry-Pi-Arduino-Breadboard/dp/B081HVYTHS/ref=sr_1_4995?dchild=1&qid=1612856256&s=pc&sr=1-4995	$10.99	4.6 out of 5 stars	54
Fledging 256GB Feather M10 SATA 3 SSD Upgrade – DIY kit & OS Included – Compatible with Apple MacBook Air 2010-2011	/Feather-Internal-Upgrade-256GB-Fledging/dp/B07PNJNKZY/ref=sr_1_4996?dchild=1&qid=1612856256&s=pc&sr=1-4996	$61.99	4.6 out of 5 stars	128
Kingston ValueRAM 8GB 1600MHz DDR3 Non - ECC CL11 DIMM STD Height 30mm Desktop Memory KVR16N11H/8	/Kingston-ValueRAM-8GB-1600MHz-DDR3/dp/B0099U25IW/ref=sr_1_4997?dchild=1&qid=1612856256&s=pc&sr=1-4997	$41.54 $43.99	4.6 out of 5 stars	205
1TB 2TB External Hard Drive Portable Hard Drive USB 3.0, Hard Drive External Storage for PC, Laptop, PS4, Xbox one, Mac (A-2TB-Silver)	/External-Portable-Storage-Laptop-2TB-Silver/dp/B08R9ZMGD2/ref=sr_1_4998?dchild=1&qid=1612856256&s=pc&sr=1-4998	$55.99	3.8 out of 5 stars	4
Kuman 3.5 inch TFT Touch Screen with SD Card Socket Compatible for Arduino Mega2560 Board SC3A-1	/Kuman-Arduino-Screen-Tutorials-Mega2560/dp/B075FP83V5/ref=sr_1_4999?dchild=1&qid=1612856256&s=pc&sr=1-4999	$17.80	4.4 out of 5 stars	152
Alvar New 240W Power Supply 611482-001 508151-001 613763-001 611481-001 613762-001 503375-001Replacement for HP Elite 8000 8100 8200 SFF Pro 6000 6005 6200 Compatible Part Number CFH0240EWWB	/Alvar-611482-001-508151-001-613763-001-CFH0240EWWB/dp/B07X5G6SH3/ref=sr_1_5000?dchild=1&qid=1612856256&s=pc&sr=1-5000	$36.68	4.3 out of 5 stars	39
"JANRI Replacement Trackpad Touchpad for MacBook Pro 15"" Unibody A1286 & MacBook 13” A1278 (Mid 2009 2010 Early Late 2011 Mid 2012 Version) (NOT FIT 2008 Year) Without Flex Cable"	/JANRI-Replacement-Trackpad-Touchpad-without/dp/B07FZRZPD8/ref=sr_1_5001?dchild=1&qid=1612856256&s=pc&sr=1-5001	$29.99	4.5 out of 5 stars	109
TEROW ROW083 WiFi 6 Card 3000Mbps PCIE WiFi Card |Intel AX200 Dual Band 2.4G/5G Wireless Network Card with MU-MIMO |802.11AX |Heat Sink Tech |Bluetooth 5.0 |Support Win 10 64bit for Desktop/PC Gaming	/TEROW-3000Mbps-Wireless-802-11AX-Bluetooth/dp/B08GFRHMB5/ref=sr_1_5002?dchild=1&qid=1612856256&s=pc&sr=1-5002	$25.89	4.2 out of 5 stars	42
Mister FPGA USB Hub (v2.1, Blue)	/Mister-FPGA-USB-v2-1-Blue/dp/B08DQYVDDH/ref=sr_1_5003?dchild=1&qid=1612856256&s=pc&sr=1-5003	$57.50	5.0 out of 5 stars	3
IOGEAR 2-Port Cinema 4K DisplayPort KVM, w/ Full Set of Cables (GCS62DP)	/IOGEAR-2-Port-Cinema-DisplayPort-GCS62DP/dp/B01BSNSOPU/ref=sr_1_5004?dchild=1&qid=1612856256&s=pc&sr=1-5004	$131.95	3.4 out of 5 stars	68
PowerColor AMD Radeon RX 6800 Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA 2, Raytracing, PCI Express 4.0, HDMI 2.1, AMD Infinity Cache	/PowerColor-Graphics-Powered-Raytracing-Infinity/dp/B08MNZM5TK/ref=sr_1_5005?dchild=1&qid=1612856256&s=pc&sr=1-5005		2.7 out of 5 stars	11
Antminer S9 ~14.0TH/s @ .096W/GH 16nm ASIC Bitcoin Miner 189pcs BM1387	/Antminer-14-0TH-Bitcoin-189pcs-BM1387/dp/B07CGFLJNQ/ref=sr_1_5006?dchild=1&qid=1612856256&s=pc&sr=1-5006		4.0 out of 5 stars	1
LaCie 2big RAID USB-C, Enterprise HDD w/Rescue, External Hard Drive	/LaCie-STGB32000400-External-32000GB-Thunderbolt/dp/B083JN6DJM/ref=sr_1_5009?dchild=1&qid=1612856256&s=pc&sr=1-5009		4.5 out of 5 stars	7
MT-VIKI 4K HDMI KVM Switch 2 Port w/3 USB Hubs, Audio & Video KVM Switcher Selector Two Computers Share One Monitor/Keyboard/Mouse/Printer/U Disk	/MT-VIKI-Switcher-Selector-Computers-Keyboard/dp/B08DR2SHCP/ref=sr_1_5010?dchild=1&qid=1612856256&s=pc&sr=1-5010	$25.99	3.9 out of 5 stars	12
G.SKILL 16GB (2 x 8GB) Trident Z Neo Series DDR4 PC4-28800 3600 MHz 288-Pin Desktop Memory Model F4-3600C14D-16GTZNB	/G-SKILL-Trident-PC4-28800-288-Pin-F4-3600C14D-16GTZNB/dp/B084M86LP8/ref=sr_1_5011?dchild=1&qid=1612856256&s=pc&sr=1-5011		4.9 out of 5 stars	34
Crucial Memory CT16G4RFD424A 16GB DDR4 2400 ECC Registered Electronic Consumer Electronics	/Crucial-CT16G4RFD424A-Registered-Electronic-Electronics/dp/B01H1XVB9M/ref=sr_1_5012?dchild=1&qid=1612856256&s=pc&sr=1-5012	$84.99	5.0 out of 5 stars	2
